NeuronId,x,y,z
="221071_108.swc",="6420.740234375",="1593.6300048828125",="8725.599609375"
="221071_111.swc",="6329.83984375",="1620.02001953125",="8623.01953125"
="221071_116.swc",="6231.22021484375",="1466.27001953125",="8844.8798828125"
="221089_001.swc",="6890.89990234375",="1394.489990234375",="2840.280029296875"
="221089_002.swc",="6856.3798828125",="1512.6300048828125",="2692.639892578125"
="221089_003.swc",="6872.3798828125",="1504.72998046875",="2719.56005859375"
="221089_004.swc",="6873.2998046875",="1462.68994140625",="2743.719970703125"
="221089_007.swc",="6806.56005859375",="1453.6300048828125",="2885.639892578125"
="221089_009.swc",="6798.89990234375",="1386.1099853515625",="2974.89990234375"
="221089_013.swc",="7045.18017578125",="1146.949951171875",="2995.419921875"
="221089_029.swc",="7179.31982421875",="1411.6300048828125",="2571.97998046875"
="221089_030.swc",="7087.68017578125",="1415.43994140625",="2693.840087890625"
="221089_031.swc",="7060.10009765625",="1482.52001953125",="2622.5400390625"
="221089_032.swc",="7291.97998046875",="1194.4200439453125",="2786.9599609375"
="221089_116.swc",="7095.740234375",="1515.4599609375",="2556.3798828125"
="221090_079.swc",="7617.6201171875",="1506.7900390625",="2384.760009765625"
="221090_081.swc",="7507.22021484375",="1424.6800537109375",="2505.06005859375"
="221090_115.swc",="7583.1201171875",="1525.9300537109375",="2372.699951171875"
="221092_001.swc",="7782.6201171875",="1545.989990234375",="9379.580078125"
="221365_023.swc",="7592.33984375",="1418.1800537109375",="8949.740234375"
="221365_095.swc",="7507.419921875",="1718.300048828125",="9293.48046875"
="221366_025.swc",="7164.919921875",="1327.4100341796875",="8676.66015625"
="221368_003.swc",="7316.10009765625",="1426.3499755859375",="2323.52001953125"
="221420_045.swc",="6863.9599609375",="1506.4100341796875",="2591.9599609375"
="221450_034.swc",="7789.72021484375",="1694.8399658203125",="2107.719970703125"
="221456_031.swc",="6628",="2344.39990234375",="1829.3199462890625"
="221456_043.swc",="6334.47998046875",="2556.8798828125",="1766.5"
="221467_028.swc",="6351.7998046875",="2235.8798828125",="9502.330078125"
="221467_029.swc",="6279.7998046875",="2139.840087890625",="9335.1796875"
="221467_030.swc",="6303.18017578125",="2194.699951171875",="9392.599609375"
="221467_031.swc",="6361.8798828125",="2155.139892578125",="9389.0400390625"
="221471_085.swc",="6492.83984375",="1815.1600341796875",="9016.0595703125"
="221471_086.swc",="6465.9599609375",="1803.8599853515625",="9005.16015625"
="221471_087.swc",="6504.66015625",="1849.75",="9066.580078125"
="221471_095.swc",="6283.1201171875",="1857.22998046875",="9007.5595703125"
="221471_096.swc",="6301.33984375",="1788.8299560546875",="8959.8203125"
="221471_101.swc",="6387.77978515625",="1899.0899658203125",="9155.83984375"
="221471_103.swc",="6313.8798828125",="1998.27001953125",="9131.4599609375"
="221478_135.swc",="5907.16015625",="1915.989990234375",="8895.98046875"
="221478_621.swc",="6805.259765625",="1252.8599853515625",="3131.1201171875"
="221478_624.swc",="6396.18017578125",="1455.6300048828125",="2895.260009765625"
="221478_673.swc",="7137.93994140625",="1724.1600341796875",="1915"
="221478_674.swc",="7225.10009765625",="1768.4000244140625",="1855.06005859375"
="221478_846.swc",="7843.97998046875",="1578.0999755859375",="2095.659912109375"
="221478_847.swc",="7810.5400390625",="1544.8499755859375",="2113.0400390625"
="221480_080.swc",="7236.1201171875",="1554.9599609375",="2297.5"
="221480_081.swc",="7707.39990234375",="1422.239990234375",="2382.8798828125"
="221480_082.swc",="7681.580078125",="1390.469970703125",="2414.739990234375"
="221480_084.swc",="7314.60009765625",="1272.75",="2507.340087890625"
="221480_087.swc",="7700.4599609375",="1548",="2169.3798828125"
="221480_088.swc",="7788.77978515625",="1497.739990234375",="2168.659912109375"
="221481_143.swc",="7565.02001953125",="1318.3800048828125",="9005.66015625"
="221481_144.swc",="7581.39990234375",="1302.5899658203125",="9057.0595703125"
="221481_149.swc",="7406.240234375",="1400.06005859375",="8811.9404296875"
="221481_153.swc",="7279.85986328125",="1380.6500244140625",="8841.0400390625"
="221481_157.swc",="7564.39990234375",="1514.3800048828125",="9166.83984375"
="221481_158.swc",="7722.27978515625",="1525.3299560546875",="9229.900390625"
="221481_160.swc",="7838.2998046875",="1546.02001953125",="9302.3203125"
="221481_170.swc",="7485.35986328125",="1567.239990234375",="9353.240234375"
="221481_172.swc",="7422",="1377.3399658203125",="9166.0400390625"
="221481_269.swc",="7246.8798828125",="1685.9300537109375",="9252"
="221518_077.swc",="6868.18017578125",="1989.9000244140625",="1684.9200439453125"
="221518_079.swc",="7009.7001953125",="1751.239990234375",="1837.0400390625"
="221519_028.swc",="6849.16015625",="2194.9599609375",="1798.9000244140625"
="221519_035.swc",="6277.7001953125",="2184.89990234375",="2095.93994140625"
="221586_090.swc",="6272.9599609375",="2556.52001953125",="9785.080078125"
="221608_001.swc",="7192.47998046875",="1702.0400390625",="9283.2998046875"
="221608_003.swc",="7281.43994140625",="1555.9100341796875",="9161.3203125"
="221608_004.swc",="7343.83984375",="1496.8599853515625",="9188.1396484375"
="221608_005.swc",="7278.18017578125",="1441.4200439453125",="9046.400390625"
="221608_006.swc",="7183.7001953125",="1475.5799560546875",="9010.7197265625"
="221608_007.swc",="7277.83984375",="1554.8599853515625",="9293.5595703125"
="221608_009.swc",="7365.72021484375",="1858.5999755859375",="9414.8701171875"
="221705_048.swc",="6934.68017578125",="1333.8699951171875",="9034.419921875"
="221755_037.swc",="6252.2001953125",="1736.300048828125",="2663.659912109375"
="221755_038.swc",="6226.5",="1747.6600341796875",="2558.97998046875"
="221755_040.swc",="6185.33984375",="1371.8800048828125",="2701.93994140625"
="221755_061.swc",="6335.10009765625",="1633.489990234375",="2714.139892578125"
="221755_062.swc",="6308.43994140625",="1421.0799560546875",="2561.659912109375"
="221755_071.swc",="6497.759765625",="1642.8199462890625",="2511.679931640625"
="221759_010.swc",="6405.60009765625",="1438.1500244140625",="8834.01953125"
="230011_105.swc",="6942.56005859375",="1414.6500244140625",="2286.10009765625"
="230011_136.swc",="7491.2001953125",="1580.010009765625",="2023.719970703125"
="230060_022.swc",="6791.72021484375",="1428.7900390625",="9011.0400390625"
="230060_036.swc",="6834.8798828125",="1464.43994140625",="9113.580078125"
="230060_037.swc",="7298.06005859375",="1446.6099853515625",="9165.919921875"
="230060_039.swc",="7096.66015625",="1339.6700439453125",="9039.2001953125"
="230109_009.swc",="7832.47998046875",="1547.550048828125",="9338.400390625"
="230109_017.swc",="7559.22021484375",="1789.239990234375",="9422.919921875"
="231685_293.swc",="7547.77978515625",="1341.1800537109375",="2449.199951171875"
="231685_297.swc",="7695.33984375",="1524.0400390625",="2330.39990234375"
="231685_299.swc",="7711.72021484375",="1498.81005859375",="1986.5400390625"
="231686_016.swc",="6110.8798828125",="2184.9599609375",="2018.300048828125"
="231686_017.swc",="6226.47998046875",="2272.679931640625",="1982.739990234375"
="231686_018.swc",="6528.18017578125",="2188.659912109375",="1931.47998046875"
="231686_020.swc",="6401",="2072.47998046875",="2029.02001953125"
="231686_027.swc",="6288.02001953125",="1831.9000244140625",="2447.580078125"
="231686_028.swc",="6331.240234375",="1670.5400390625",="2500.9599609375"
="231686_029.swc",="6176.080078125",="1711.43994140625",="2514.97998046875"
="231686_030.swc",="5973.5400390625",="1780.1099853515625",="2680.699951171875"
="212065_001.swc",="6858.9599609375",="2132.35009765625",="2137.47998046875"
="212071_022.swc",="7377.080078125",="1569.7900390625",="2703.669921875"
="220235_058.swc",="6695.18994140625",="2404.8798828125",="1985.3900146484375"
="220237_008.swc",="6620.93994140625",="2474.93994140625",="1905.1800537109375"
="220237_030.swc",="6875.919921875",="2448.639892578125",="2029.5999755859375"
="220238_007.swc",="6374.2001953125",="2407.219970703125",="1934.1400146484375"
="220238_059.swc",="6549.43994140625",="2565.699951171875",="1916.6600341796875"
="221067_036.swc",="6633.35986328125",="1712.9000244140625",="2640.800048828125"
="221070_013.swc",="6377.85986328125",="1771.8900146484375",="8631.1201171875"
="221089_006.swc",="6812.35986328125",="1526.0999755859375",="2821.179931640625"
="221089_008.swc",="6797.580078125",="1473.1800537109375",="2926.60009765625"
="221089_016.swc",="6797.580078125",="1302.449951171875",="3160.639892578125"
="221089_017.swc",="6749.080078125",="1358.1800537109375",="3142.3798828125"
="221090_109.swc",="7388.2998046875",="1405.0699462890625",="2906.719970703125"
="221090_114.swc",="7702.39990234375",="1479.3800048828125",="2459.3798828125"
="221226_004.swc",="7504.740234375",="1979.550048828125",="2145.860107421875"
="221365_123.swc",="7003.259765625",="1758.18994140625",="9064.3603515625"
="221456_117.swc",="6345.2001953125",="2317.56005859375",="1977.780029296875"
="221467_032.swc",="6439.72021484375",="2380.6201171875",="9518.6201171875"
="221467_033.swc",="6439.85986328125",="2485.6201171875",="9581.75"
="221468_001.swc",="6940.080078125",="1880.239990234375",="9147.8603515625"
="221468_002.swc",="6890",="1860.3299560546875",="9139.83984375"
="221468_003.swc",="6653.5",="2092.219970703125",="9260.5400390625"
="221468_004.swc",="6717.93994140625",="2047.719970703125",="9162.7998046875"
="221468_005.swc",="6646.8798828125",="1996.260009765625",="9156.8798828125"
="221478_722.swc",="6761.39990234375",="2229.93994140625",="1934.280029296875"
="221525_020.swc",="6841.83984375",="1881.8699951171875",="9026.16015625"
="231569_059.swc",="6194.33984375",="1791.8800048828125",="2696.60009765625"
="220235_060.swc",="6537.740234375",="2628.070068359375",="2068.820068359375"
="220235_064.swc",="6722.75",="2494.469970703125",="2419.760009765625"
="221525_019.swc",="6808.81982421875",="1961.6199951171875",="8772.9599609375"
="221534_061.swc",="6838.6201171875",="1790.7900390625",="8520.01953125"
="233283_014.swc",="6590.580078125",="2052.43994140625",="8207.599609375"
="212065_003.swc",="6467.5400390625",="1752.2900390625",="2446.43994140625"
="212066_011.swc",="6615.080078125",="2534.260009765625",="9537.0400390625"
="220235_012.swc",="6300.75",="2099.7900390625",="9058.2197265625"
="220235_013.swc",="6439.080078125",="2596.510009765625",="9555.33984375"
="220238_002.swc",="6470.5400390625",="2493.080078125",="1840.739990234375"
="221068_001.swc",="6798.85986328125",="1507.1300048828125",="2957.47998046875"
="221068_007.swc",="6434.3798828125",="1828.5",="2706.139892578125"
="221069_056.swc",="7280.6201171875",="1568.7099609375",="2645.6201171875"
="221070_014.swc",="6383.4599609375",="1760.030029296875",="8565.66015625"
="221070_015.swc",="6306.2998046875",="1757.969970703125",="8483.259765625"
="221070_126.swc",="6647.9599609375",="1708.489990234375",="2702.780029296875"
="221070_211.swc",="6263.60009765625",="1910.199951171875",="2759.5400390625"
="221070_212.swc",="6290.35986328125",="1871.260009765625",="2831.659912109375"
="221070_213.swc",="6319.97998046875",="1839.68994140625",="2921.820068359375"
="221070_225.swc",="5980.0400390625",="2057.02001953125",="2740.860107421875"
="221071_040.swc",="6413",="1722.8499755859375",="2825.47998046875"
="221072_046.swc",="6301.39990234375",="1746.6500244140625",="8562.759765625"
="221072_085.swc",="6534.43994140625",="1750.7099609375",="8598.0400390625"
="221072_211.swc",="6928.3798828125",="1621.949951171875",="2667.06005859375"
="221072_236.swc",="7107.33984375",="1654.1199951171875",="2560.659912109375"
="221072_237.swc",="6657.9599609375",="1785.81005859375",="2733.56005859375"
="221072_240.swc",="6242.06005859375",="1868.6700439453125",="2765.080078125"
="221072_241.swc",="6186.10009765625",="1929.56005859375",="2823.800048828125"
="221072_245.swc",="6151.14013671875",="1919.6400146484375",="2697.919921875"
="221224_001.swc",="7576.5",="1715.02001953125",="9120.5595703125"
="221224_002.swc",="7540.66015625",="1685.0899658203125",="9218.2998046875"
="221224_003.swc",="7426.4599609375",="1689.9599609375",="9231.9404296875"
="221224_004.swc",="7455.52001953125",="1952.31005859375",="9299.9404296875"
="221224_006.swc",="7549.7998046875",="1867.1700439453125",="9276.3798828125"
="221224_007.swc",="7508.7998046875",="1807.719970703125",="9333.6796875"
="221224_012.swc",="7737.27978515625",="1840.6199951171875",="9360.4599609375"
="221224_013.swc",="7644.919921875",="1773.780029296875",="9297.7802734375"
="221224_018.swc",="7783.2001953125",="1835.469970703125",="9302.9599609375"
="221224_019.swc",="7826.3798828125",="1664.3299560546875",="9249.5595703125"
="221224_042.swc",="7571.47998046875",="1561.43994140625",="9133.7197265625"
="221225_150.swc",="7015.10009765625",="1706.1600341796875",="2303.580078125"
="221225_229.swc",="7060.06005859375",="1789.969970703125",="2373.93994140625"
="221365_019.swc",="7072.64013671875",="1630.9000244140625",="8839.4404296875"
="221365_026.swc",="7627.27978515625",="1660.0799560546875",="9155.9599609375"
="221368_002.swc",="7403.64013671875",="1541.6800537109375",="2291.820068359375"
="221368_004.swc",="7405.85986328125",="1720.1800537109375",="2212.699951171875"
="221368_005.swc",="7356.14013671875",="1978.6099853515625",="2038.699951171875"
="221368_006.swc",="7323.27978515625",="1996.97998046875",="1999.02001953125"
="221368_007.swc",="7219.2001953125",="2070.8798828125",="2021.5"
="221422_029.swc",="7530.0400390625",="1920.72998046875",="9306.9404296875"
="221422_030.swc",="7670.06005859375",="1772.1500244140625",="9296.8203125"
="221426_081.swc",="7721.2001953125",="1633.6800537109375",="2157.199951171875"
="221450_033.swc",="7801.81982421875",="1774.47998046875",="2115.199951171875"
="221456_028.swc",="6692",="2284.739990234375",="2025.219970703125"
="221456_032.swc",="6702.0400390625",="2398.10009765625",="1960.47998046875"
="221456_033.swc",="6752.7001953125",="2435.9599609375",="1925.5999755859375"
="221476_151.swc",="6628",="2471.02001953125",="9612.240234375"
="221512_066.swc",="6556.14013671875",="1423.199951171875",="3003.179931640625"
="221512_071.swc",="6959.60009765625",="1362.3199462890625",="3067.5"
="221512_072.swc",="6941.14013671875",="1319.75",="2987.219970703125"
="221512_075.swc",="6772.39990234375",="1283.4200439453125",="3071.5400390625"
="230109_015.swc",="7822.4599609375",="1710.9200439453125",="9342.900390625"
="233282_083.swc",="7585.52001953125",="1884.9599609375",="8793.240234375"
="233282_085.swc",="7316.2998046875",="2306.260009765625",="9049.6396484375"
="220235_059.swc",="6882.740234375",="2575.639892578125",="2136.090087890625"
="220237_009.swc",="6715.33984375",="2634.159912109375",="2062.4599609375"
="221534_084.swc",="7193.97998046875",="2092.760009765625",="8920.580078125"
="221534_089.swc",="7350.81982421875",="1892.22998046875",="8689.9404296875"
="233282_057.swc",="7047.7001953125",="2319.419921875",="8956.01953125"
="233282_058.swc",="7094.52001953125",="2171.219970703125",="8932.3603515625"
="233282_084.swc",="7480.33984375",="2094.97998046875",="8991.51953125"
="233283_005.swc",="6321.240234375",="2676.719970703125",="8849.7197265625"
="233794_031.swc",="6931.919921875",="2480.760009765625",="9311.740234375"
="233794_036.swc",="7486.10009765625",="2234.239990234375",="9088.01953125"
="233794_039.swc",="7074.9599609375",="2213.5",="9009.5595703125"
="233794_044.swc",="6872.81982421875",="2369.300048828125",="9080.599609375"
="233794_046.swc",="6651.72021484375",="2696.5400390625",="9106.8798828125"
